vax05_pos_metabo_feature	ZV1-01-d0	ZV1-04-d0	ZV1-05-d0	ZV1-06-d0	ZV1-08-d0	ZV1-09-d0	ZV1-10-d0	ZV1-11-d0	ZV1-12-d0	ZV1-13-d0	ZV1-14-d0	ZV1-15-d0	ZV1-16-d0	ZV1-17-d0	ZV1-18-d0	ZV1-19-d0	ZV1-20-d0	ZV1-21-d0	ZV1-22-d0	ZV1-25-d0	ZV1-26-d0	ZV1-27-d0	ZV1-29-d0	ZV1-31-d0	ZV1-32-d0	ZV1-33-d0	ZV1-34-d0	ZV1-35-d0	ZV1-36-d0	ZV1-37-d0	ZV1-38-d0	ZV1-39-d0	ZV1-42-d0	ZV1-43-d0	ZV1-44-d0	ZV2-01-d0	ZV2-02-d0	ZV2-03-d0	ZV2-04-d0	ZV2-05-d0	ZV2-06-d0	ZV2-07-d0	ZV2-08-d0	ZV2-09-d0	ZV2-10-d0	ZV2-11-d0	ZV2-12-d0	ZV2-14-d0	ZV2-15-d0	ZV2-16-d0	ZV2-17-d0	ZV2-19-d0	ZV2-20-d0	ZV2-21-d0	ZV2-22-d0	ZV2-23-d0	ZV2-24-d0	ZV2-25-d0	ZV2-26-d0	ZV2-27-d0	ZV2-28-d0	ZV2-30-d0	ZV2-31-d0	ZV2-32-d0	ZV2-33-d0	ZV2-34-d0	ZV2-35-d0	ZV2-36-d0	ZV2-38-d0	ZV2-39-d0
row13_87.1004_483	23.247	24.246	24.715	23.504	23.912	24.436999999999998	24.381999999999998	23.991	24.061	25.141	24.546	24.284000000000002	24.451	24.729	24.723000000000003	23.201999999999998	25.018	25.269000000000002	24.889	24.685	24.087	25.508000000000003	25.56	25.226	25.441999999999997	24.784000000000002	25.011999999999997	25.326	24.374000000000002	24.81	24.256	25.19	25.088	25.16	24.169	24.989	24.75	24.658	24.541	24.951999999999998	25.272	25.287	25.52	24.521	25.570999999999998	25.359	25.51	24.714000000000002	25.857	25.804000000000002	25.813000000000002	26.151999999999997	26.252	25.756	25.783	26.022	25.166999999999998	25.305	25.316999999999997	26.246	26.121	25.613000000000003	25.491	25.967	25.98	25.068	26.346999999999998	26.06	26.046	25.925
row14_88.0221_477	24.026	22.627	23.613000000000003	23.599	23.234	23.301	23.494	23.756999999999998	23.072	24.19	23.674	21.811999999999998	24.035999999999998	23.179000000000002	23.659000000000002	22.429000000000002	23.576999999999998	23.483	23.418000000000003	23.093000000000004	23.695999999999998	23.284000000000002	21.933000000000003	23.146	23.695	23.633000000000003	23.206	22.754	22.27	21.627	22.941	21.023000000000003	23.88	23.271	22.94	23.521	23.342	22.136999999999997	22.989	23.01	22.791	23.429000000000002	22.539	23.461	23.211	23.414	21.487	23.489	23.427	23.268	23.566999999999997	23.642	23.392	23.53	22.281	22.829	22.835	22.859	22.601999999999997	22.928	22.801	22.735	24.230999999999998	23.386999999999997	21.021	22.788	22.539	21.206	23.453000000000003	23.158
row15_88.0853_497	23.173000000000002	22.193	22.761	24.066	21.745	22.444000000000003	23.127	23.351	22.906999999999996	23.195999999999998	23.305999999999997	22.666	23.146	23.221999999999998	22.138	22.3	23.601999999999997	22.874000000000002	22.908	22.939	23.103	22.413	23.456999999999997	23.182	22.914	23.23	22.964000000000002	22.499000000000002	22.689	22.369	23.15	23.122	22.255	22.334	22.934	22.217	22.485	22.217	22.16	22.788	22.791	22.5	22.618000000000002	22.432	23.043000000000003	22.493000000000002	23.114	22.829	22.704	20.820999999999998	22.371	21.805999999999997	22.364	22.236	22.101999999999997	22.088	22.545	22.151	23.185	22.6	23.04	22.878	22.925	22.785	22.176	22.969	22.869	22.836	22.752	22.361
row16_88.1126_463	27.43	27.554000000000002	27.561999999999998	27.573	26.026	25.235	27.320999999999998	26.898000000000003	25.269000000000002	26.93	27.458000000000002	27.236	27.311	27.136	27.301	26.936999999999998	26.285	27.177	26.47	26.787	24.429000000000002	25.261	25.230999999999998	24.545	26.337	26.603	26.643	23.938000000000002	26.586	26.504	26.24	26.309	24.918000000000003	26.176	21.269000000000002	24.978	26.416999999999998	23.929000000000002	25.924	24.581	24.673000000000002	25.878	23.58	26.355999999999998	26.714000000000002	25.103	25.808000000000003	26.123	23.615	26.315	22.644000000000002	25.114	24.86	26.320999999999998	24.912	25.316999999999997	26.361	26.616	25.714000000000002	26.679000000000002	26.375	26.741999999999997	25.3	24.737	26.621	26.563000000000002	25.467	25.980999999999998	24.745	26.541999999999998
row17_88.5095_470	24.241	24.072	24.541999999999998	23.555	24.682	24.831	24.682	24.776999999999997	24.706999999999997	25.03	24.197	25.373	25.27	25.318	24.711	24.663	24.338	24.055	24.451999999999998	24.978	24.29	24.331	25.094	24.87	24.342	24.656	24.09	24.596999999999998	25.059	24.693	25.059	24.829	24.898000000000003	25.176	24.423000000000002	23.948	24.483	24.151	24.55	24.634	25.14	23.987	24.264	25.298000000000002	23.933000000000003	24.215	24.666	24.802	24.563000000000002	24.596	24.894000000000002	23.967	25.043000000000003	24.261999999999997	24.539	25.201999999999998	24.469	24.878	23.72	24.561999999999998	24.046	24.428	23.838	24.908	23.355999999999998	23.609	23.81	24.08	24.394000000000002	24.381
row18_89.0013_39	20.825	21.27	20.921	21.215999999999998	20.861	0.0	20.866999999999997	20.475	20.675	20.982	20.633000000000003	20.083	20.753	20.838	20.855	20.796	20.921	20.335	20.354	20.805	20.573	20.976	20.322	21.302	20.455	20.871	19.689	20.846	19.884	20.925	21.386	20.165	20.574	20.976999999999997	20.067999999999998	20.583000000000002	20.808000000000003	20.12	20.155	19.97	19.836	20.428	20.46	21.418000000000003	20.265	20.715999999999998	20.378	19.875999999999998	20.207	19.561	20.741	20.264	20.369	20.651	20.132	20.648000000000003	19.956	20.432000000000002	19.777	20.29	20.254	20.008	20.048	20.586	19.087	20.248	20.195	20.367	20.424	20.246
row19_89.0717_453	24.908	24.054000000000002	25.096	24.764	23.899	25.397	25.513	21.318	23.509	24.787	25.249000000000002	23.709	25.084	24.651999999999997	24.826999999999998	24.704	24.521	25.079	23.278000000000002	24.903000000000002	22.999000000000002	23.945999999999998	23.796999999999997	24.732	24.686999999999998	24.11	24.416999999999998	21.453000000000003	22.697	23.438000000000002	25.354	21.803	24.275	24.664	23.049	24.109	22.785999999999998	24.974	24.86	22.241999999999997	24.235	24.23	23.840999999999998	24.511999999999997	23.305	22.985	23.491999999999997	24.019000000000002	23.678	24.493000000000002	22.480999999999998	24.489	23.787	23.381999999999998	24.166	23.180999999999997	23.421	23.980999999999998	24.569000000000003	23.166	23.315	24.285999999999998	24.99	23.107	22.693	23.980999999999998	23.429000000000002	23.885	23.0	24.811999999999998
row20_89.0796_244	24.726	25.555999999999997	25.7	26.288	26.334	25.54	24.905	24.831	25.342	25.136	25.199	26.136999999999997	24.781999999999996	24.845	27.238000000000003	24.563000000000002	26.201	25.194000000000003	22.01	25.15	25.587	27.096999999999998	25.115	26.840999999999998	25.918000000000003	25.965	26.394000000000002	24.836	23.962	25.444000000000003	26.846	26.719	23.515	25.973000000000003	25.78	26.844	26.738000000000003	22.393	23.778000000000002	23.744	23.904	26.363000000000003	25.583000000000002	25.254	22.816	23.964000000000002	25.581999999999997	26.592	22.4	25.274	24.851	24.831	25.219	23.934	22.750999999999998	24.951	25.264	25.393	24.948	24.866999999999997	26.555999999999997	23.983	25.410999999999998	22.865	24.894000000000002	22.741999999999997	23.178	24.430999999999997	25.224	24.730999999999998
row21_89.1159_46	21.197	21.516	21.342	21.535999999999998	21.563000000000002	21.147	21.221	20.865	22.133000000000003	21.697	21.447	21.636999999999997	21.781	22.249000000000002	19.843	19.848	20.988000000000003	20.109	21.447	22.122	21.633000000000003	21.4	20.588	21.461	20.998	21.421999999999997	21.654	21.159000000000002	21.546	21.59	21.02	20.205	21.526	21.296	20.823	21.142	21.622	21.678	21.354	21.291	20.826999999999998	21.344	21.221	21.456999999999997	21.345	21.81	21.361	21.296999999999997	21.212	21.256	20.985	20.989	21.35	21.384	21.185	21.211	21.743000000000002	21.215999999999998	21.363000000000003	20.945	20.986	21.337	21.21	21.718000000000004	21.745	20.708000000000002	21.244	20.468	21.46	21.263
row22_89.5071_119	27.636	28.671999999999997	27.430999999999997	28.624000000000002	27.184	27.518	27.826999999999998	27.08	29.107	27.904	27.548000000000002	28.619	27.32	27.483	27.665	27.81	28.491999999999997	27.559	27.732	27.197	27.41	28.098000000000003	26.986	29.164	27.794	27.66	27.74	27.779	27.781	28.087	28.889	27.656999999999996	28.046999999999997	28.566999999999997	27.213	27.473000000000003	28.3	27.268	27.16	27.605	26.85	27.730999999999998	27.879	29.279	27.871	27.79	27.735	28.592	27.807	27.456999999999997	28.366	27.255	27.676	27.980999999999998	27.473000000000003	28.21	27.993000000000002	27.344	27.177	27.095	27.316999999999997	27.497	27.511	27.326999999999998	27.392	27.703000000000003	27.261	27.487	27.397	27.33
row23_89.5071_465	29.348000000000003	28.701	29.159000000000002	27.724	29.366	29.863000000000003	29.855999999999998	29.625	28.363000000000003	29.912	29.878	29.464000000000002	29.897	29.791	29.365	29.803	28.711	29.831	29.703000000000003	29.894000000000002	29.605999999999998	29.096999999999998	29.1	29.186999999999998	29.723000000000003	29.691999999999997	29.636999999999997	29.073	29.684	29.066999999999997	29.006999999999998	29.48	28.915	28.401999999999997	29.098000000000003	29.586	29.745	29.621	29.119	29.691999999999997	29.703000000000003	29.747	28.979	28.58	29.714000000000002	29.76	29.108	28.576999999999998	29.173000000000002	29.680999999999997	29.114	29.496	29.736	29.744	29.73	29.171999999999997	29.794	29.487	29.458000000000002	29.712	29.691	29.425	29.487	29.434	29.483	28.135	29.48	29.344	28.875	29.476999999999997
row24_90.0088_469	24.912	25.266	24.849	24.636999999999997	25.049	24.744	25.166999999999998	25.326999999999998	25.449	25.203000000000003	24.791	25.719	24.739	25.688000000000002	25.153000000000002	25.194000000000003	25.249000000000002	25.559	25.451	25.264	24.639	25.649	24.511	25.654	24.55	25.61	24.585	25.545	25.479	25.124000000000002	25.438000000000002	25.225	24.873	25.02	24.486	25.409000000000002	25.465999999999998	24.864	24.857	24.866	25.53	25.573	25.439	25.663	24.932	24.588	25.12	24.761	24.592	25.53	25.041999999999998	24.601	24.971999999999998	25.044	25.1	24.660999999999998	25.614	24.775	25.241999999999997	25.075	25.008000000000003	24.898000000000003	24.315	24.804000000000002	25.294	25.105999999999998	24.34	24.634	25.331	24.826
row25_90.0555_91	30.26	30.503	30.881999999999998	30.788	30.551	30.180999999999997	30.006	30.128	30.669	29.796	30.162	30.473000000000003	30.151999999999997	29.595	30.045	30.343000000000004	30.247	30.076999999999998	30.211	30.14	29.947	29.717	30.559	30.723000000000003	30.393	29.768	30.092	30.046999999999997	29.807	30.074	29.822	29.645	29.896	29.686999999999998	30.419	29.761	29.894000000000002	30.08	30.206999999999997	29.62	29.49	29.28	29.230999999999998	29.586	30.004	29.785999999999998	29.403000000000002	29.238000000000003	29.480999999999998	29.473000000000003	28.684	29.516	30.184	29.634	29.666999999999998	29.305999999999997	30.084	29.629	29.24	29.416	29.504	28.815	29.276	29.897	29.114	30.005	29.399	29.474	29.305999999999997	29.302
row26_90.5264_433	27.074	28.428	28.316999999999997	28.081999999999997	27.978	28.724	27.596999999999998	28.573	28.12	27.314	28.983	28.766	28.638	27.596	29.052	28.648000000000003	29.048000000000002	28.676	28.159000000000002	28.51	27.956	28.131999999999998	25.499000000000002	28.230999999999998	28.221999999999998	28.101999999999997	27.355999999999998	27.785	28.02	28.011999999999997	28.021	28.346	28.14	28.338	27.753	28.385	27.564	28.208000000000002	27.776	27.552	27.662	27.393	27.329	26.985	27.756	27.660999999999998	27.412	27.416	28.000999999999998	27.761	27.445	27.236	27.39	27.565	27.699	27.88	27.713	27.355999999999998	27.320999999999998	27.64	27.491999999999997	27.37	27.29	26.910999999999998	27.318	26.979	27.396	26.862	26.656	26.965999999999998
row27_90.9689_65	23.569000000000003	23.92	23.711	24.011999999999997	24.377	23.63	24.499000000000002	24.651999999999997	25.037	24.259	23.873	22.519000000000002	22.796999999999997	24.416	23.859	24.164	0.0	23.325	22.721	23.293000000000003	24.524	24.024	23.623	23.866999999999997	23.974	23.744	23.831	23.435	23.087	23.636	23.592	23.35	23.74	22.985	23.885	23.684	22.655	23.589000000000002	23.906999999999996	23.993000000000002	23.81	23.633000000000003	23.1	23.554000000000002	23.561999999999998	23.579	23.991999999999997	23.034000000000002	22.471999999999998	23.665	23.399	23.39	21.983	22.768	23.691	23.756	22.976	23.093000000000004	22.934	23.035	22.265	22.736	22.658	22.98	22.893	22.125999999999998	22.478	22.256	22.954	22.694000000000003
row28_90.9771_68	32.193000000000005	31.725	31.814	32.285	32.15	31.791999999999998	32.014	32.164	32.467	32.246	31.9	31.528000000000002	31.386	31.868000000000002	32.066	32.006	31.538	31.625	31.866999999999997	32.135	32.123000000000005	32.041	31.918000000000003	31.7	31.813000000000002	31.647	32.046	31.528000000000002	31.458000000000002	31.37	31.445999999999998	31.441	31.734	31.487	32.16	31.705	31.628	31.755	32.201	31.583000000000002	31.593000000000004	31.509	31.413	31.564	31.552	31.489	31.485	31.590999999999998	31.495	31.476	31.35	31.299	31.392	31.506	31.412	31.436	31.425	31.235	31.195999999999998	31.261999999999997	31.424	31.401	31.323	31.273000000000003	31.291999999999998	31.206999999999997	31.19	31.166999999999998	31.27	31.211
row29_90.9771_573	22.279	23.410999999999998	22.781	23.820999999999998	23.535999999999998	23.253	23.285	24.628	24.186	23.093000000000004	23.34	23.589000000000002	23.525	23.325	22.984	23.386	22.932	22.608	22.809	23.498	22.471999999999998	22.659000000000002	22.083000000000002	22.736	22.92	23.006	22.403000000000002	22.502	22.6	22.979	23.343000000000004	22.524	23.079	24.154	23.94	22.601	22.226	22.388	23.365	21.601	22.456999999999997	21.855	23.311999999999998	22.147	22.53	21.801	23.651	23.897	22.366999999999997	23.000999999999998	22.156999999999996	22.505	22.114	21.467	23.075	22.355999999999998	23.59	22.92	23.243000000000002	23.331999999999997	21.935	22.807	23.399	23.180999999999997	21.053	22.418000000000003	22.927	21.711	22.344	21.338
row30_91.0588_85	25.179000000000002	25.101	25.728	25.538	25.098000000000003	24.730999999999998	24.225	24.552	25.406999999999996	23.958000000000002	24.741	24.996	24.579	24.025	24.861	25.124000000000002	24.955	24.694000000000003	25.021	24.793000000000003	24.612	24.414	25.534000000000002	25.601999999999997	25.381	24.491	24.713	24.409000000000002	24.229	24.283	24.435	23.837	24.693	24.234	25.02	24.199	24.69	24.666	24.895	24.409000000000002	24.164	23.88	23.679000000000002	24.346999999999998	24.819000000000003	24.430999999999997	24.159000000000002	23.456999999999997	23.948	24.084	22.521	24.311999999999998	25.033	24.44	24.34	23.743000000000002	24.95	24.305	23.386	23.851999999999997	23.973000000000003	23.182	23.879	24.771	23.624000000000002	24.796	24.063000000000002	24.013	23.989	23.923000000000002
row31_91.5429_120	23.193	22.46	23.66	23.298000000000002	24.329	23.293000000000003	23.182	24.008000000000003	22.945	22.185	23.058000000000003	22.928	23.009	23.023000000000003	21.331	22.494	22.855999999999998	21.581999999999997	22.115	23.19	22.851999999999997	22.24	22.23	21.266	21.916	22.737	21.86	22.023000000000003	21.04	22.54	22.991	22.364	21.471	22.403000000000002	23.043000000000003	22.478	20.79	21.955	22.351999999999997	20.545	20.581	21.803	22.818	22.12	21.294	21.815	21.151	21.853	20.846	21.785999999999998	21.665	22.121	22.177	21.932	21.538	21.818	20.476	21.676	22.869	22.476999999999997	21.185	22.108	22.563000000000002	22.206	21.381	22.486	21.34	21.523000000000003	22.337	21.719
row32_91.9805_68	25.396	24.586	24.857	25.505	25.136999999999997	24.745	25.278000000000002	25.785999999999998	25.531999999999996	25.328000000000003	25.599	24.429000000000002	24.939	24.905	25.234	25.105999999999998	24.506	24.728	25.041	25.206999999999997	25.186	25.125	24.851999999999997	23.616999999999997	24.855999999999998	24.566999999999997	25.103	24.428	24.488000000000003	24.294	24.445	24.395	24.866999999999997	24.608	25.236	24.723000000000003	24.772	24.811999999999998	25.386	24.734	24.72	24.686	24.473000000000003	24.703000000000003	24.622	24.576999999999998	24.647	24.703000000000003	24.592	24.541999999999998	24.421999999999997	24.386999999999997	24.374000000000002	24.586	24.47	24.497	24.468000000000004	24.259	24.122	24.303	24.333000000000002	24.448	24.294	24.355	24.313000000000002	23.895	24.261999999999997	24.048000000000002	24.328000000000003	24.346999999999998
row33_92.0844_126	21.355999999999998	23.381999999999998	21.399	22.996	23.134	22.21	21.945	23.91	23.5	21.834	21.218000000000004	23.581	24.229	21.73	22.453000000000003	22.965999999999998	21.971999999999998	23.305999999999997	22.808000000000003	23.551	22.428	23.194000000000003	22.228	22.92	21.746	23.179000000000002	23.656	22.288	21.71	22.397	22.987	22.211	22.38	22.994	22.733	23.164	21.916	22.593000000000004	22.614	22.66	22.026999999999997	21.572	22.73	22.75	21.349	22.182	21.9	22.045	22.57	21.803	22.034000000000002	21.985	21.877	21.406	22.023000000000003	22.476999999999997	22.896	22.294	22.695	22.135	22.13	22.294	22.366999999999997	21.996	21.697	22.956	20.552	22.291999999999998	22.122	22.151
row34_92.9814_65	23.125	22.24	22.913	22.421999999999997	23.511	22.449	22.923000000000002	23.035	23.829	22.928	22.842	21.568	22.914	23.025	23.268	23.169	22.175	22.414	22.794	22.038	23.285	23.168000000000003	22.801	22.773000000000003	22.241999999999997	22.713	22.398000000000003	22.715999999999998	22.143	21.664	22.084	22.599	22.88	22.756999999999998	23.485	22.732	22.438000000000002	22.405	23.546	22.862	22.628	22.714000000000002	22.3	22.298000000000002	22.915	22.811	22.528000000000002	22.671	22.764	22.517	21.664	21.791999999999998	21.858	22.281999999999996	21.865	22.249000000000002	22.09	21.755	21.308000000000003	21.517	21.965	21.654	21.699	21.918000000000003	21.811999999999998	21.039	21.805	21.645	22.008000000000003	21.649
row35_94.0355_121	23.248	24.648000000000003	23.73	24.570999999999998	23.663	23.413	23.448	24.976999999999997	23.351999999999997	22.398000000000003	24.204	24.076999999999998	23.930999999999997	23.294	22.803	24.154	0.0	22.641	24.396	24.441999999999997	24.581999999999997	23.215999999999998	22.42	23.293000000000003	23.576999999999998	24.603	22.357	24.319000000000003	23.789	23.068	23.164	22.829	23.369	24.892	25.371	23.476	23.674	23.945999999999998	24.365	23.494	23.165	22.639	22.471999999999998	22.936999999999998	22.909000000000002	23.396	22.866	23.269000000000002	23.765	22.447	23.959	22.831999999999997	24.412	22.065	23.342	23.199	23.147	22.748	23.189	24.783	24.075	21.703000000000003	22.046999999999997	22.601	23.224	23.329	23.533	23.285999999999998	22.761999999999997	23.444000000000003
row36_94.0456_125	31.863000000000003	32.846	32.426	32.953	32.189	31.951999999999998	32.097	33.189	31.746	30.74	32.323	32.77	32.201	31.947	32.107	32.251	31.064	31.031	32.387	32.78	32.825	32.245	30.5	32.544000000000004	32.028	33.010999999999996	31.164	32.698	32.349000000000004	31.6	31.913	32.036	31.776999999999997	33.26	32.674	31.781999999999996	32.117	32.339	32.28	31.82	31.471999999999998	31.354	31.416	31.359	31.314	31.545	31.485	31.761999999999997	32.244	31.639	32.667	31.309	32.582	30.665	31.651	31.666	31.884	31.72	31.941999999999997	33.068000000000005	32.042	30.274	30.745	31.335	31.671999999999997	31.531999999999996	31.87	31.639	31.052	31.671999999999997
row37_94.0456_495	29.219	30.021	30.125	30.159000000000002	30.198	30.308000000000003	30.261	30.451999999999998	30.197	30.186999999999998	30.331999999999997	30.357	30.308000000000003	30.208000000000002	30.269000000000002	30.241	30.214000000000002	30.179000000000002	31.02	30.241999999999997	31.041999999999998	31.031	30.954	31.019000000000002	31.046999999999997	31.048000000000002	31.009	30.994	30.973000000000003	30.96	30.92	30.93	30.894000000000002	31.026	30.750999999999998	30.901	30.224	30.973000000000003	30.683000000000003	30.269000000000002	30.239	30.316	30.034000000000002	30.255	30.281	30.236	30.180999999999997	30.241999999999997	30.274	30.261	30.235	29.256999999999998	30.275	30.128	30.228	30.19	30.177	29.325	29.406	30.302	30.236	29.318	29.303	29.271	29.424	29.259	29.322	29.221999999999998	29.158	29.291999999999998
row38_94.0546_125	23.123	24.631999999999998	23.705	24.726	24.041	23.495	23.944000000000003	24.873	24.348000000000003	22.447	24.296999999999997	24.611	23.951	23.58	23.405	24.305999999999997	22.79	22.526999999999997	23.717	24.804000000000002	23.596999999999998	23.834	22.108	23.737	22.235	24.561	22.474	24.159000000000002	23.831999999999997	23.590999999999998	23.676	23.248	23.184	25.238000000000003	25.854	23.253	23.869	23.822	22.46	22.294	23.159000000000002	22.622	22.678	22.118000000000002	22.864	23.24	23.233	23.141	24.31	22.346	24.465	23.084	24.666	22.314	22.8	22.528000000000002	23.230999999999998	23.293000000000003	23.799	24.063000000000002	23.854	22.15	22.328000000000003	22.523000000000003	23.04	23.145	23.714000000000002	23.043000000000003	22.791999999999998	23.296
row39_94.546_125	29.061999999999998	30.393	29.959	30.449	29.72	29.445999999999998	29.605	30.686	29.904	28.233	29.834	30.29	29.706	29.462	29.611	29.761	28.699	28.48	29.87	30.266	30.318	29.719	27.96	30.054000000000002	29.526999999999997	30.522	28.65	30.178	29.908	29.065	28.772	29.715	29.396	30.74	30.685	29.284000000000002	29.601	29.819000000000003	29.451999999999998	29.397	28.95	28.943	28.919	28.968000000000004	28.932	29.081999999999997	28.979	29.235	29.726	29.116	30.058000000000003	28.956	30.049	28.289	29.096	28.586	29.362	29.268	29.44	30.514	29.595	27.846	28.34	28.829	29.033	29.1	29.346999999999998	29.265	28.648000000000003	29.283
row40_94.546_467	26.24	27.377	27.52	27.569000000000003	27.601	27.734	27.697	27.914	27.645	27.639	27.811	27.838	27.755	27.656	27.7	27.705	27.043000000000003	27.588	28.538	27.701999999999998	28.544	28.545	28.444000000000003	28.544	28.575	28.578000000000003	28.539	28.495	28.486	28.47	27.122	26.819000000000003	28.410999999999998	28.539	28.265	28.409000000000002	27.703000000000003	28.48	25.735	27.734	27.706999999999997	27.787	27.511999999999997	27.712	27.753	27.714000000000002	27.674	27.715999999999998	27.749000000000002	27.753	27.709	26.625999999999998	27.747	27.565	27.698	27.622	27.676	26.715	26.787	27.804000000000002	27.701999999999998	26.654	26.686	26.627	26.768	26.601	26.701	26.566	24.191999999999997	26.649
row41_94.5738_126	26.592	27.665	27.316	28.225	27.538	27.057	26.913	27.63	27.311999999999998	26.096	26.846	27.829	26.589000000000002	26.34	26.91	27.051	25.9	25.434	26.451	27.319000000000003	26.581	26.941999999999997	25.761999999999997	26.508000000000003	25.971999999999998	27.305999999999997	26.916999999999998	26.848000000000003	25.794	26.046	26.471999999999998	25.355999999999998	25.392	26.395	26.522	25.689	24.799	25.414	25.819000000000003	24.342	24.628	24.482	24.625	25.386	24.239	24.651	24.075	24.572	24.875999999999998	24.416999999999998	24.522	24.118000000000002	24.26	23.774	24.361	24.456	24.910999999999998	23.302	23.999000000000002	24.217	24.27	23.586	24.021	23.853	23.897	25.11	23.275	24.076999999999998	23.694000000000003	23.454
row42_95.0245_72	22.803	21.906	22.521	22.449	22.029	22.233	22.384	22.366	22.15	22.811	22.111	21.848000000000003	21.729	22.665	22.023000000000003	22.592	21.779	21.987	22.730999999999998	22.340999999999998	22.649	22.578000000000003	21.13	23.285999999999998	22.9	22.901999999999997	22.926	21.53	21.941	22.011	22.671	22.112	23.087	22.86	22.666	22.901999999999997	21.756	21.570999999999998	22.054000000000002	22.162	23.004	21.928	22.563000000000002	22.515	22.101	17.768	22.171	22.456999999999997	22.019000000000002	21.541	21.680999999999997	23.015	22.021	20.734	22.197	23.237	22.796	22.638	22.776	23.364	23.103	23.079	23.074	22.713	22.593000000000004	22.706	23.094	22.289	22.971999999999998	21.263
row43_95.0245_556	24.018	24.186	24.014	24.011999999999997	23.897	24.000999999999998	23.997	24.053	24.041999999999998	24.13	24.026999999999997	24.026	24.059	23.975	23.809	23.994	23.677	23.525	23.299	24.017	23.941999999999997	23.766	23.719	23.767	23.764	23.938000000000002	23.868000000000002	23.831999999999997	23.985	23.886	23.769000000000002	23.752	23.754	24.037	23.673000000000002	23.618000000000002	23.748	23.750999999999998	23.766	23.835	23.805	23.745	23.269000000000002	23.631999999999998	23.575	23.535	23.712	23.541999999999998	22.816999999999997	23.730999999999998	23.732	23.684	23.677	23.705	23.584	23.631999999999998	23.397	23.759	23.72	23.869	23.753	23.685	23.814	23.78	22.813000000000002	23.685	23.721999999999998	23.840999999999998	23.618000000000002	23.665
row44_95.0443_124	29.016	30.034000000000002	29.588	30.145	29.374000000000002	29.115	29.255	30.365	29.166999999999998	27.906999999999996	29.491	29.928	29.366999999999997	29.113000000000003	29.263	29.406999999999996	28.212	28.135	29.541	29.939	29.991	29.393	27.526999999999997	29.691	29.197	30.179000000000002	28.329	29.857	29.502	28.745	29.041999999999998	29.185	28.916	30.43	30.462	28.945999999999998	29.288	29.502	29.12	28.945	28.623	28.543000000000003	28.561	28.517	28.445	28.686	25.403000000000002	28.914	29.416999999999998	28.765	29.794	28.604	29.768	28.004	28.796	28.866	29.095	28.889	29.114	30.293000000000003	29.206	27.478	27.930999999999997	28.489	28.835	28.695999999999998	29.109	28.845	28.209	28.892
row45_95.0444_471	26.088	27.087	27.185	27.275	26.572	27.405	27.357	27.55	27.304000000000002	27.276999999999997	27.438000000000002	27.462	27.409000000000002	27.311999999999998	27.388	27.368000000000002	27.302	27.265	28.145	27.37	28.177	28.171999999999997	28.051	28.171	28.198	28.203000000000003	28.164	28.131	28.113000000000003	28.096999999999998	28.037	28.072	28.028000000000002	28.168000000000003	27.9	28.026	27.33	28.105	27.805	27.374000000000002	27.388	25.23	27.159000000000002	27.366999999999997	27.393	27.301	25.704	27.393	27.396	27.394000000000002	27.344	26.318	27.381	24.730999999999998	27.32	27.281	27.302	26.385	26.45	27.436999999999998	27.334	26.349	26.35	26.268	26.469	26.276	26.377	26.256999999999998	26.156999999999996	26.107
row46_95.0477_136	25.275	26.410999999999998	26.226	26.508000000000003	25.791999999999998	25.674	25.783	26.801	26.079	24.459	25.879	26.393	25.929000000000002	25.570999999999998	25.721999999999998	25.836	24.709	24.581	25.95	26.379	26.462	25.811999999999998	24.075	26.104	25.578000000000003	26.624000000000002	24.596	26.298000000000002	25.932	25.147	25.935	25.653000000000002	25.364	26.884	26.801	25.355999999999998	25.85	25.9	25.831	25.494	25.096999999999998	25.046	25.052	25.083000000000002	24.866	25.255	25.243000000000002	25.491	25.936	25.256999999999998	26.374000000000002	25.092	26.357	24.766	25.2	25.383000000000003	25.483	25.464000000000002	25.694000000000003	26.805	25.795	23.646	24.395	24.991999999999997	25.283	24.346999999999998	25.534000000000002	25.184	24.738000000000003	25.436
row47_95.061_544	27.894000000000002	27.927	27.965	27.934	27.901	27.866999999999997	27.916999999999998	27.912	27.873	27.886999999999997	27.879	27.851999999999997	27.818	27.813000000000002	27.788	27.750999999999998	27.7	27.726999999999997	27.601	27.72	27.677	27.68	27.713	27.554000000000002	27.725	27.721999999999998	27.674	27.67	27.616999999999997	27.629	27.528000000000002	27.401999999999997	27.41	27.398000000000003	27.186999999999998	27.276999999999997	27.2	27.302	27.288	27.218000000000004	27.174	27.123	26.386	27.221999999999998	27.194000000000003	27.129	27.105999999999998	27.113000000000003	27.069000000000003	27.055	26.975	26.51	27.000999999999998	27.064	27.076	27.000999999999998	27.046999999999997	26.929000000000002	26.936	26.912	27.008000000000003	26.928	26.94	26.95	26.947	27.105	26.904	26.893	26.938000000000002	26.936
